placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person
zip/10303,10303,2021,27469,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10303,10303,2022,27083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2011,40934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2012,41845,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2013,43084,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2014,41864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2015,42244,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2016,42054,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2017,41884,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2018,41064,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2019,41112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2020,42133,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2021,43849,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2022,44864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2011,40085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2012,41309,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2013,42006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2014,41471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2015,41795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2016,41533,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2017,42311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2018,42298,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2019,42726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2020,42968,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2021,44531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10305,10305,2022,42211,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2011,55710,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2012,55692,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2013,55902,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2014,54888,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2015,54939,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2016,55031,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2017,54021,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2018,53142,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2019,53877,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2020,54318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2021,55805,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10306,10306,2022,56232,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2011,14363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2012,14418,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2013,14829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2014,15006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2015,15098,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2016,15275,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2017,15528,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2018,15232,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2019,14906,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2020,15053,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2021,14828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2022,14755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2011,29014,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2012,28782,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2013,28939,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2014,29805,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2015,29766,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2016,30347,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2017,30024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2018,30186,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2019,29512,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2020,28901,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2021,30353,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2022,30075,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2011,30706,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2012,31943,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2013,32646,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2014,33382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2015,33185,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2016,33459,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2017,33660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2018,33531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2019,34058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2020,33896,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2021,35832,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2022,34740,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2011,24473,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2012,24454,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2013,25227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2014,24719,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2015,24394,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2016,24250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2017,23708,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2018,23262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2019,23800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2020,24168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2021,25976,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2022,26239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10311,10311,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2011,60318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2012,61136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2013,60081,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2014,61105,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2015,62032,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2016,60951,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2017,61058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2018,61741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2019,61392,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2020,61114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2021,63935,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2022,63473,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2011,87662,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2012,87921,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2013,87276,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2014,87524,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2015,87600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2016,88585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2017,89960,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2018,90761,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2019,89792,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2020,89938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2021,93736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10314,10314,2022,94355,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2011,43550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2012,45931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2013,47069,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2014,47818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2015,48188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2016,48289,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2017,48240,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2018,47798,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2019,48136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2020,49423,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2021,50118,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10451,10451,2022,51311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2011,75150,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2012,74520,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2013,74931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2014,75252,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2015,75559,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2016,75288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2017,77983,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2018,76078,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2019,75452,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2020,74379,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2021,79838,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10452,10452,2022,78624,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2011,79376,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2012,79143,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2013,79793,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2014,79002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2015,80081,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2016,80516,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2017,82232,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2018,79606,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2019,81716,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2020,78858,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2021,80393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2022,80385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2011,38523,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2012,37850,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2013,38089,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2014,38751,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2015,39012,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2016,38938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2017,38654,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2018,38203,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2019,37212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2020,37807,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2021,38908,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2022,41073,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2011,37699,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2012,38114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2013,38576,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2014,39951,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2015,41609,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2016,42779,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2017,42558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2018,42283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2019,41951,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2020,40300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2021,42781,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2022,44380,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
